Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change
VLO,20201019,482997.0,2321.0,5086760,B/Q/N,40.42,39.29,-0.023123,0.09495179642837484,-0.0037423235716251557,-433579.0,-0.027956457199406298
VNQ,20201019,261957.0,1204.0,9872954,Q/N,81.03,79.56,-0.01559,0.02653278846432385,0.02653278846432385,9872954.0,-0.018141429100333197
VNT,20201019,179281.0,2313.0,4852713,B/Q/N,28.3,28.25,-0.000354,0.03694448857783265,-0.01389625542216736,-6182334.0,-0.001766784452296845
VOD,20201019,535550.0,2132.0,4436631,B/Q/N,14.35,14.21,-0.004902,0.12071096289053564,-0.03494451510946438,101949.0,-0.009756097560975526
VRM,20201019,371067.0,895.0,2296643,B/Q/N,49.41,49.36,0.020045,0.16156929919016583,0.16156929919016583,2296643.0,-0.0010119409026512277
VRTX,20201019,355746.0,1313.0,3789629,B/Q/N,219.0782,220.51,0.011143,0.09387356915413092,-0.015066690845869077,-2167994.0,0.006535565839047341
VTI,20201019,641817.0,16864.0,2713762,B/Q/N,178.31,175.01,-0.014306000000000001,0.23650452766307437,0.016251793663074388,803452.0,-0.018507094386181432
VTV,20201019,720377.0,11784.0,2270274,Q/N,108.54,106.89,-0.013566,0.31730839537430283,0.06539247237430285,281154.0,-0.015201768933112269
VWO,20201019,1342637.0,5300.0,8547694,B/Q/N,44.88,44.6,-0.0031290000000000003,0.15707593182441953,-0.03850443917558047,3722900.0,-0.006238859180035676
VXRT,20201019,3172026.0,59463.0,11572831,B/Q/N,5.73,5.67,-0.06743400000000001,0.27409248437136946,-0.05755533262863055,-294746.0,-0.010471204188481761
VXX,20201019,4942213.0,17771.0,27805786,B/Q/N,22.15,23.24,0.043556,0.17774045301218963,-0.007802643987810359,4366450.0,0.049209932279909704
VZ,20201019,2537270.0,23203.0,16075107,B/Q/N,58.15,57.3,-0.012920000000000001,0.15783845171294972,0.02806465471294972,2708703.0,-0.014617368873602776
WBA,20201019,551366.0,1261.0,4865339,B/Q/N,37.46,36.97,-0.011762,0.11332529963482503,-0.029728717365174975,-3697776.0,-0.013080619327282487
WDC,20201019,1865831.0,34795.0,17145050,B/Q/N,38.25,40.92,0.078545,0.10882622097923307,0.05364775097923307,-282762.0,0.0698039215686275
WFC,20201019,4000721.0,12818.0,37423638,B/Q/N,22.89,22.54,-0.013998,0.10690358323795245,0.0058289922379524545,-5717610.0,-0.015290519877675903
WIMI,20201019,1500112.0,12490.0,6590556,B/Q/N,6.51,6.16,0.026667,0.22761539390606803,-0.0008216220939319951,2769923.0,-0.053763440860215
WKHS,20201019,3933995.0,21035.0,12627719,B/Q/N,23.11,22.23,-0.025426999999999998,0.31153646988818806,0.007353132888188063,-7264725.0,-0.038078753786239684
WMB,20201019,731792.0,4211.0,8062437,Q/N,19.43,19.29,0.001038,0.09076560846304907,0.012914055463049065,-143976.0,-0.007205352547606823
WMT,20201019,790431.0,8096.0,4881070,B/Q/N,145.1,142.95,-0.012162,0.16193805866336686,0.0012133916633668695,-766271.0,-0.014817367332873919
WORK,20201019,1694659.0,36085.0,9679271,B/Q/N,32.5,32.25,0.0,0.17508126386790906,-0.029722871132090933,1135132.0,-0.007692307692307693
WPG,20201019,457016.0,37558.0,1851146,Q/N,0.585,0.61,0.005770999999999999,0.24688274182587436,0.24688274182587436,1851146.0,0.04273504273504278
WPX,20201019,732665.0,1825.0,9866525,B/Q/N,4.55,4.52,-0.010941000000000001,0.07425765403726237,0.002055198037262368,-1320366.0,-0.006593406593406648
WWR,20201019,1767663.0,153437.0,8518652,B/Q/N,5.6,4.62,-0.19791699999999998,0.20750501370404614,-0.12230454329595383,118762.0,-0.17499999999999993
WY,20201019,412025.0,2658.0,3596669,B/Q/N,29.67,29.3,-0.007789000000000001,0.11455738629270583,0.11455738629270583,3596669.0,-0.012470508931580753
WYNN,20201019,571949.0,972.0,3848207,B/Q/N,71.395,69.67,-0.020388000000000003,0.14862739972148067,0.009043706721480665,837927.0,-0.024161355837243426
X,20201019,2464886.0,39289.0,16976173,B/Q/N,9.05,8.99,0.003348,0.14519680024467235,-0.04635364475532766,5435234.0,-0.006629834254143701
XELA,20201019,428147.0,23068.0,2028857,Q/N,0.41,0.4177,0.007477,0.21102867279458334,0.21102867279458334,2028857.0,0.01878048780487815
XERS,20201019,480934.0,8560.0,1947488,B/Q/N,5.11,5.52,0.08661400000000001,0.24695094398527745,0.24695094398527745,1947488.0,0.08023483365949104
XLE,20201019,1453413.0,4990.0,25186046,B/Q/N,30.3,29.55,-0.021199,0.05770707319441885,-0.014422572805581145,6474558.0,-0.02475247524752475
XLF,20201019,3027299.0,1000.0,42989046,B/Q/N,25.08,24.61,-0.015205999999999999,0.07042024147267655,-0.06765990352732344,2885467.0,-0.01874003189792659
XLI,20201019,801779.0,10.0,8530955,B/Q/N,81.66,80.59,-0.012377,0.09398467111829802,-0.04887882488170199,-891417.0,-0.013103110457996487
XLK,20201019,671086.0,2496.0,8308206,B/Q/N,121.73,118.9,-0.018328999999999998,0.08077387585238016,-0.019110257147619852,2536088.0,-0.023248172184342383
XLP,20201019,762084.0,1100.0,7733956,B/Q/N,66.17,65.31,-0.012997000000000002,0.09853741086709053,0.09853741086709053,7733956.0,-0.012996826356354834
XLU,20201019,1252612.0,0.0,13301869,B/Q/N,63.97,63.46,-0.008438,0.09416812028445025,-0.03026854071554974,5261200.0,-0.007972487103329654
XLV,20201019,1097511.0,4521.0,8308906,B/Q/N,108.2,106.21,-0.015845,0.13208850840291128,-0.04989462859708871,846808.0,-0.018391866913123927
XOM,20201019,2007625.0,21993.0,23645846,B/Q/N,34.1,33.42,-0.019941,0.0849039192761384,-0.026041238723861604,1008896.0,-0.01994134897360703
XPEV,20201019,1762301.0,6952.0,8204079,B/Q/N,21.82,19.84,-0.088654,0.21480790226422736,-0.024707279735772636,1942430.0,-0.09074243813015584
XSPA,20201019,553070.0,8360.0,1858927,B/Q/N,2.15,2.11,-0.018605,0.2975210968478052,0.0036557648478052207,-1137796.0,-0.018604651162790715
XXII,20201019,470211.0,25687.0,1720774,Q/N,0.85,0.8881,0.038713000000000004,0.27325552338656905,0.27325552338656905,1720774.0,0.044823529411764734
Z,20201019,621734.0,1157.0,2812400,B/Q/N,98.54,98.45,0.013798999999999999,0.221068838003129,0.040783229003129,-1085382.0,-0.0009133346864217923
ZM,20201019,5241222.0,6222.0,15193234,B/Q/N,572.5,568.34,0.016708,0.34497079423643445,0.022940857236434464,1447484.0,-0.007266375545851473
ZNGA,20201019,1745637.0,1301.0,12065584,B/Q/N,9.1981,8.99,-0.018559000000000003,0.1446790308699521,-0.005904154130047912,2577858.0,-0.022624237614289902
ZOM,20201019,3560834.0,95397.0,13845187,B/Q/N,0.081,0.0803,-0.0123,0.2571893034019692,0.0015471154019692235,-3536768.0,-0.00864197530864205
ZSAN,20201019,870748.0,14530.0,2940198,B/Q/N,0.67,0.6441,-0.038657,0.29615284412818454,0.02076728412818457,1086920.0,-0.0386567164179105
ZSL,20201019,554204.0,27800.0,2387485,B/Q/N,8.4351,8.79,-0.010135,0.23212878824369576,0.23212878824369576,2387485.0,0.04207418999181976
